DP05_0024PE,DP05_0018E,DP03_0066PE,DP02_0061PE,DP03_0009PE,DP03_0033PE,DP03_0028PE,DP05_0070PE,DP04_0076E,DP05_0003PE,DP03_0010PE,DP03_0099PE,DP04_0047PE,DP04_0134E,DP04_0014PE,DP04_0003PE,DP03_0119PE,DP03_0061PE,DP03_0088E,DP02_0115PE,DP04_0058PE,DP05_0044PE,DP05_0038PE,DP05_0039PE,DP03_0062E,state,county,tract
7.0,20.2,18.1,16.9,10.7,6.5,32.1,0.0,2088,50.7,3163,30.6,23.3,-666666666,40.6,11.3,44.1,1.2,10603,54.4,2.8,0.0,0.0,0.0,34494,48,215,023523
4.8,26.3,16.0,17.5,16.4,4.3,18.8,0.2,2033,54.2,2563,42.0,14.9,774,23.7,7.8,37.5,4.3,20410,37.1,2.8,0.0,0.2,0.3,49081,48,215,023524
6.8,21.9,20.4,23.1,9.9,4.3,18.7,0.0,854,46.1,927,24.7,13.7,638,32.3,2.7,23.6,0.0,18881,26.3,1.5,0.0,0.0,0.0,52386,48,215,023525
7.6,33.2,33.7,19.9,5.2,7.5,17.6,0.0,1016,52.4,1292,34.4,10.3,859,34.8,6.1,6.0,2.2,21102,32.5,2.8,0.0,0.0,0.5,81151,48,215,023526
4.6,21.5,21.9,23.6,5.9,13.4,32.3,0.0,1205,51.6,1849,53.2,20.7,1324,37.2,16.6,35.9,0.0,11957,43.8,0.0,0.0,0.0,0.0,42390,48,215,023527
7.9,27.0,22.1,13.0,13.6,3.3,16.2,1.1,1411,50.7,2064,27.7,22.0,622,17.8,14.0,12.6,4.2,20788,26.2,6.5,0.0,0.9,0.0,72530,48,215,023528
4.6,24.6,12.6,14.6,5.5,5.3,29.1,0.2,2258,51.7,2787,44.6,9.9,-666666666,35.4,6.7,49.8,4.3,14105,39.0,0.0,0.0,0.0,0.0,27930,48,215,023529
7.2,31.5,36.5,16.4,9.3,14.2,20.6,6.2,1769,32.5,2338,34.6,9.9,507,25.5,8.7,29.4,0.7,12084,35.4,3.7,0.0,5.9,0.3,40675,48,215,023530
8.0,35.6,19.7,3.0,7.2,0.6,19.1,0.6,756,48.1,981,23.2,23.5,1721,0.0,6.8,10.2,8.6,35646,10.5,0.0,0.0,0.0,0.0,113077,48,215,023531
7.0,36.3,17.0,6.3,3.9,0.0,23.4,0.0,812,49.1,955,20.6,13.2,1167,12.3,5.8,2.0,3.0,31906,7.8,1.1,0.0,0.0,1.0,81806,48,215,023532
4.7,29.2,19.4,8.6,2.4,2.9,13.6,0.5,917,51.4,1111,9.6,13.5,1659,0.0,1.8,1.1,5.8,31252,16.0,0.7,0.0,0.0,0.0,84462,48,215,023533
7.0,27.9,19.0,11.0,5.3,0.4,13.0,0.5,1625,47.5,2112,16.6,24.9,1290,6.6,8.4,15.6,12.9,26594,13.9,3.0,0.0,0.5,0.0,82011,48,215,023534
18.4,40.3,27.3,0.3,1.3,0.0,16.6,0.0,1142,52.7,1670,9.0,24.0,1160,5.3,9.7,9.3,31.0,66349,16.1,3.2,1.1,0.0,1.1,151916,48,215,023535
8.7,37.1,25.5,0.6,4.9,0.8,17.7,1.7,1063,48.9,1336,16.9,29.4,1634,1.3,0.0,7.7,24.2,44290,24.8,2.9,0.0,0.0,0.0,116641,48,215,023536
10.3,32.8,31.0,8.3,18.2,0.0,26.2,0.6,1148,52.0,1474,24.1,46.1,863,0.0,5.4,40.0,3.5,19460,32.1,13.3,0.0,0.3,0.0,33571,48,215,023601
7.6,31.7,21.5,12.0,6.2,2.4,14.2,2.3,2115,47.2,2494,21.4,37.4,1258,13.2,5.7,28.4,3.9,27166,19.0,1.7,0.0,1.9,0.0,72753,48,215,023602
10.1,29.8,32.7,10.6,6.8,3.8,19.7,0.5,1463,45.9,1543,23.2,44.3,921,3.6,18.2,22.1,0.0,17403,22.7,4.5,0.0,0.5,0.4,56563,48,215,023700
5.5,24.6,14.4,12.6,10.2,2.6,30.9,0.0,3233,52.6,3829,30.8,45.7,931,2.2,8.4,18.9,0.0,22590,25.8,5.5,0.0,0.0,0.1,62639,48,215,023803
11.2,26.6,25.1,18.4,5.8,1.6,19.9,2.9,1062,53.4,1492,33.8,45.2,707,9.7,8.4,15.1,5.8,22799,23.2,5.7,0.0,1.0,0.0,31650,48,215,023804
26.0,45.8,47.8,8.8,0.9,9.6,25.7,0.0,1125,47.5,1501,17.9,24.9,1108,18.8,13.4,7.9,5.2,32304,20.2,7.7,0.0,0.0,0.0,79323,48,215,023805
6.5,30.4,20.0,8.4,12.5,3.1,16.1,0.8,2313,47.0,2456,25.7,24.5,1045,10.9,7.0,17.4,3.6,25269,19.2,1.9,0.0,0.8,0.0,72772,48,215,023806
27.2,38.7,50.8,11.3,8.6,4.0,28.7,0.5,1611,48.6,1548,20.3,43.5,973,0.8,19.5,24.7,4.0,24018,19.5,7.5,0.0,0.0,0.0,59327,48,215,023903
13.9,36.4,26.1,1.9,3.2,0.0,13.4,0.0,2036,52.2,2539,21.6,19.3,1020,0.0,10.7,22.7,27.3,44994,9.1,0.0,0.0,0.0,0.0,127500,48,215,023905
11.7,36.5,28.8,4.2,4.5,1.7,18.4,3.0,4120,53.0,4437,25.4,38.4,1159,0.0,3.3,19.7,7.7,39856,27.0,6.7,0.0,0.7,0.4,55000,48,215,023906
12.2,28.9,15.4,5.3,4.9,0.0,21.8,0.0,1788,51.0,1505,34.9,80.0,788,0.0,10.8,26.2,2.3,24347,18.0,7.4,0.0,0.0,0.0,38307,48,215,023907
7.0,27.8,11.4,1.3,2.7,8.8,6.9,2.7,2548,49.0,2818,13.7,64.2,1109,1.7,7.4,9.3,5.0,45021,8.5,0.8,0.0,2.1,0.1,86658,48,215,023908
6.6,23.4,18.7,15.9,15.2,0.0,29.3,1.8,780,45.7,920,42.8,81.8,1151,1.0,16.7,23.3,0.0,16436,17.6,2.4,0.0,0.4,0.0,41439,48,215,024001
3.8,25.6,8.3,1.6,0.7,3.2,23.6,0.6,2521,57.1,2666,36.1,90.6,846,0.0,7.1,45.2,1.3,21311,15.4,12.4,0.0,0.6,1.1,23192,48,215,024002
7.3,25.6,25.3,5.5,6.8,0.0,20.7,0.2,1211,53.1,1394,21.8,58.0,866,0.0,11.9,25.2,2.3,18739,18.6,3.6,0.0,0.2,0.0,54620,48,215,024003
5.6,27.1,18.5,1.7,2.4,2.4,26.7,10.6,2344,53.5,2160,14.0,65.0,1156,1.5,14.2,17.3,0.0,27599,12.7,0.0,0.0,10.0,0.0,65152,48,215,024004
7.9,27.9,27.9,24.5,17.1,4.9,31.8,1.7,1249,51.2,1692,29.5,35.0,757,30.8,9.6,28.9,3.3,15362,35.2,7.3,0.0,1.7,0.0,39605,48,215,024107
8.0,26.6,27.6,14.4,4.0,4.2,29.2,0.0,1495,49.3,2006,32.2,13.4,793,18.9,10.4,40.8,1.5,12462,36.9,2.1,0.0,0.0,0.0,26668,48,215,024108
6.8,27.4,26.2,19.4,12.9,2.0,9.8,1.1,1945,50.5,2367,38.0,25.8,716,10.9,15.9,20.3,1.7,18590,35.1,5.9,0.0,0.1,0.0,55642,48,215,024109
6.4,22.8,15.5,7.8,7.8,3.5,18.8,0.0,1818,50.3,2523,34.3,40.5,947,4.0,12.9,20.0,7.2,23389,27.6,1.5,0.0,0.0,1.2,76474,48,215,024115
10.9,31.5,24.0,2.3,14.1,2.2,11.8,2.0,1160,54.5,1562,32.3,22.5,996,12.3,19.4,11.5,10.3,36176,11.9,5.0,0.0,1.1,0.0,76685,48,215,024116
18.7,27.0,41.5,15.1,3.5,4.3,38.1,0.0,836,51.4,1094,21.6,31.2,1132,17.2,10.9,17.2,0.7,17290,23.6,0.0,0.0,0.0,0.0,59904,48,215,024117
16.6,32.4,53.6,12.2,12.8,0.3,29.6,0.0,1122,54.9,1644,35.7,19.1,775,14.1,6.7,22.8,3.9,18535,37.8,16.2,0.0,0.0,0.0,46267,48,215,024118
4.6,26.0,19.7,26.1,11.2,5.6,28.8,0.0,1666,48.2,2074,40.6,33.1,840,2.6,3.7,29.3,4.6,19441,38.3,4.9,0.0,0.0,0.3,46610,48,215,024119
1.4,20.2,15.2,16.8,9.1,9.1,18.6,0.0,932,51.8,1453,40.3,8.4,858,37.2,7.7,42.1,0.0,11051,51.7,0.0,0.0,0.0,0.0,37976,48,215,024120
1.2,21.3,8.0,18.8,12.7,1.4,33.0,0.0,741,48.5,1095,43.3,12.3,-666666666,18.9,7.0,30.9,1.3,13767,38.9,1.3,0.0,0.0,0.0,63854,48,215,024121
2.2,22.4,13.8,21.8,9.7,1.1,31.7,0.0,1052,55.3,1788,55.2,23.1,745,35.4,4.4,47.7,1.9,10973,41.2,6.5,0.0,0.0,0.0,28523,48,215,024122
8.2,37.6,22.8,26.8,12.3,19.9,18.3,0.0,806,51.6,1114,40.8,23.7,874,15.5,16.6,33.3,0.0,12516,50.1,4.5,0.0,0.0,1.3,45042,48,215,024123
6.2,26.7,20.0,17.2,6.2,6.5,23.5,0.0,1003,52.0,1428,40.7,25.3,794,13.6,7.6,32.9,3.5,15211,41.5,5.3,0.0,0.0,2.4,39636,48,215,024124
5.0,22.9,19.7,16.3,13.1,0.8,20.9,0.0,697,48.2,935,39.6,17.9,727,19.1,10.1,33.3,2.7,17823,41.9,13.1,0.0,0.0,0.0,57731,48,215,024125
5.5,25.3,13.5,18.3,13.4,1.0,43.6,0.0,1249,46.9,1748,53.1,18.3,590,18.4,9.0,35.5,0.0,12125,37.5,2.4,0.0,0.0,0.0,40645,48,215,024126
12.0,28.8,32.6,13.9,6.2,1.6,22.3,0.0,1240,49.2,1719,45.1,15.8,741,7.9,12.7,27.3,5.1,14220,47.5,5.1,0.0,0.0,0.6,47500,48,215,024127
8.6,30.0,16.1,12.3,10.0,4.5,24.0,0.8,2445,48.5,3199,35.9,34.3,986,7.8,4.0,21.1,7.0,19448,29.6,3.4,0.0,0.4,0.3,49334,48,215,024128
16.9,40.1,54.2,6.1,13.8,0.0,19.8,0.1,1101,47.2,1510,37.7,7.9,-666666666,28.1,4.0,14.3,13.1,38924,33.0,3.8,0.0,0.1,0.3,58661,48,215,024129
3.5,26.4,18.9,18.3,7.0,1.7,14.2,0.0,449,44.5,611,37.9,11.6,965,9.6,6.1,28.3,7.8,20012,36.3,5.6,0.0,0.0,0.0,47798,48,215,024130
6.6,38.3,21.5,10.6,1.1,0.0,10.5,3.2,358,46.8,419,6.8,7.0,-666666666,1.9,4.8,2.5,27.4,47329,18.7,0.0,0.0,3.2,0.0,137969,48,215,024131
15.3,35.7,43.6,8.6,4.7,5.7,19.9,0.0,838,56.0,1176,21.0,3.1,-666666666,22.5,14.8,12.0,6.9,24191,31.1,16.7,0.0,0.0,0.1,55924,48,215,024132
18.5,36.1,41.3,14.4,7.2,0.0,27.9,0.0,1256,43.4,1415,36.8,14.4,-666666666,34.9,15.6,20.4,6.2,22756,25.7,7.9,0.0,0.0,0.1,51102,48,215,024204
13.7,36.1,37.6,14.2,4.3,3.1,25.3,0.0,1215,48.2,1315,33.4,10.3,599,8.3,10.3,25.6,0.0,15030,37.7,6.5,0.0,0.0,0.0,41975,48,215,024206
44.7,61.0,61.7,7.5,1.8,0.0,37.1,0.0,1124,44.9,1109,31.2,5.4,-666666666,52.0,47.9,7.0,1.4,23469,31.5,1.2,0.0,0.0,1.0,50714,48,215,024207
20.6,37.3,39.4,30.8,6.1,0.4,24.3,1.0,1395,54.9,1664,35.7,17.1,641,25.8,12.1,34.1,0.7,22942,28.6,0.0,0.0,0.7,0.0,55889,48,215,024208
7.8,27.7,29.4,8.3,12.3,0.0,20.6,0.3,1128,43.6,1218,35.8,24.4,764,2.0,1.9,33.0,0.0,13383,30.8,0.0,0.0,0.0,0.0,38776,48,215,024209
12.9,31.0,29.1,19.5,9.2,2.0,28.2,0.0,1565,55.3,1854,28.9,47.0,754,5.6,16.7,16.7,2.9,20720,24.1,6.5,0.0,0.0,0.4,47003,48,215,024210
0.3,19.8,0.9,26.9,2.7,2.0,19.2,0.0,1499,50.5,1970,49.7,11.2,-666666666,35.3,7.4,34.3,9.5,14480,24.5,0.0,0.0,0.0,0.0,56215,48,215,024211
2.8,20.6,13.7,26.2,11.0,9.3,45.5,0.0,1427,53.3,1955,54.9,37.6,825,30.5,14.9,31.8,0.0,13626,43.8,10.4,0.0,0.0,0.0,38304,48,215,024212
14.5,45.2,30.1,13.2,3.1,0.0,18.9,0.0,468,49.6,592,23.3,16.0,-666666666,35.7,26.8,7.9,1.5,29530,31.5,6.2,0.0,0.0,0.0,67115,48,215,024301
4.2,32.1,18.4,6.8,29.1,9.6,38.3,0.0,811,49.1,932,37.3,19.5,-666666666,19.2,18.7,28.2,0.5,17021,51.1,7.3,0.0,0.0,0.0,50600,48,215,024302
10.1,29.9,26.1,3.1,0.4,0.0,25.9,0.0,1886,55.1,2532,25.6,22.0,659,9.4,7.6,9.4,0.0,22110,16.7,3.9,0.0,0.0,0.0,47579,48,215,024403
18.5,32.8,46.4,13.7,1.4,6.5,23.3,0.0,1147,52.3,1673,21.8,20.0,1111,12.5,11.8,34.5,0.0,15834,29.3,3.9,0.0,0.0,0.0,38715,48,215,024404
6.1,29.0,25.3,9.3,11.9,4.3,30.2,2.1,1089,49.1,1582,32.6,21.9,895,10.8,10.6,35.9,4.1,15739,29.1,4.7,0.0,1.5,0.0,41604,48,215,024405
10.4,22.7,44.1,9.7,3.9,3.9,32.3,2.9,1392,52.3,1874,21.2,18.9,989,15.3,8.5,19.8,0.7,16026,32.2,7.5,0.0,1.9,0.0,75539,48,215,024406
5.7,19.8,17.5,34.6,19.4,12.9,33.9,0.0,981,57.0,1545,36.6,24.3,319,19.8,8.4,37.4,0.0,9311,34.1,6.7,0.0,0.0,0.0,30229,48,215,024501
15.0,37.4,39.5,7.7,16.5,1.1,25.5,0.0,1204,52.1,1515,19.6,41.9,600,5.3,11.2,27.2,1.9,17590,28.5,10.5,0.0,0.0,0.1,33797,48,215,024502
10.1,30.7,23.7,19.3,3.3,9.9,26.7,0.2,1578,45.6,2290,23.8,14.1,900,8.2,9.3,27.8,6.1,15357,32.4,5.9,0.0,0.0,0.4,43545,48,215,024600
-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0,-666666666.0,0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,48,215,980000
18.0,37.3,39.5,6.9,1.8,6.1,19.9,5.7,1659,53.1,1952,17.4,14.2,888,15.5,10.1,10.4,5.6,35402,4.4,1.3,0.0,4.5,0.2,76411,48,217,960100
29.6,54.6,49.8,6.8,4.5,7.1,8.8,1.3,1826,46.2,1705,18.5,12.7,1298,16.4,27.5,10.3,6.8,37031,0.9,3.3,0.0,1.3,0.0,67242,48,217,960200
28.6,54.0,59.2,15.2,2.8,2.7,17.1,1.0,932,44.3,940,18.1,16.3,786,31.3,25.3,2.7,0.3,28971,0.0,8.8,0.0,1.0,0.0,46129,48,217,960400
20.9,38.9,45.9,7.1,2.0,6.3,21.3,2.3,1304,49.8,1374,19.6,23.8,876,28.1,14.5,16.1,6.9,31476,2.4,2.5,0.0,2.2,0.2,55962,48,217,960501
21.5,47.1,41.3,6.6,7.2,0.0,17.8,0.0,926,51.8,930,7.0,24.5,831,11.3,23.8,8.6,9.2,39841,1.9,3.3,0.0,0.0,0.0,68494,48,217,960502
25.7,41.6,32.6,10.4,2.3,3.9,34.3,14.7,475,54.2,544,15.5,35.8,825,5.2,11.0,20.5,0.2,21270,13.4,2.3,0.0,11.4,0.4,37772,48,217,960600
19.3,34.4,41.4,5.3,5.6,11.1,15.0,5.3,724,43.6,746,13.4,8.7,783,17.8,15.1,0.6,5.5,31183,2.8,1.7,0.0,2.4,0.0,92500,48,217,960700
12.6,32.6,29.3,5.6,2.5,5.8,12.8,12.9,1298,49.2,1339,16.0,45.5,1014,0.0,8.6,1.3,4.2,32574,6.6,12.8,0.0,10.4,1.3,63646,48,217,960800
10.9,35.5,35.7,20.6,6.7,3.5,27.3,17.1,616,47.7,790,28.4,47.4,925,5.3,17.0,29.1,1.5,18535,17.1,6.8,0.0,16.7,2.3,42976,48,217,960900
10.9,36.5,37.5,8.7,6.4,3.0,25.6,21.6,674,51.7,871,35.8,33.2,1064,2.6,15.2,19.9,0.0,20561,18.5,6.8,0.0,17.7,1.2,55333,48,217,961000
23.7,44.4,43.3,4.1,5.4,8.1,16.0,6.8,1485,50.8,1627,14.9,23.7,572,22.8,11.1,4.6,6.5,36833,3.1,14.8,0.0,5.2,1.3,66576,48,217,961100
19.5,36.0,44.1,7.6,5.6,4.4,11.9,9.8,1538,53.8,1821,14.4,21.4,991,22.2,20.9,15.1,4.0,27485,5.6,7.3,0.0,8.9,0.6,53182,48,217,961400
16.7,38.3,33.2,7.3,4.2,5.5,16.8,12.3,560,51.3,545,15.1,28.9,928,12.9,20.0,15.1,4.8,27954,7.7,5.5,0.0,7.6,0.2,50000,48,219,950100
16.8,37.8,34.9,7.3,1.9,11.8,13.5,2.8,1461,47.6,1398,15.0,21.4,916,33.0,13.7,7.1,8.4,35922,3.8,2.1,0.0,1.5,0.1,69938,48,219,950200
13.0,35.9,28.3,12.3,3.8,5.5,18.6,2.1,1585,52.7,1637,18.7,28.5,858,13.2,6.9,12.0,3.0,28559,10.2,5.4,0.0,2.1,0.2,53549,48,219,950300
17.1,35.5,34.9,24.1,12.3,15.2,20.6,11.8,1437,50.5,1437,25.2,42.0,692,13.7,22.5,13.8,1.5,20280,11.8,8.4,0.0,10.4,0.0,39250,48,219,950400
15.9,32.7,33.5,9.7,2.2,15.4,16.6,3.0,1772,49.8,1995,14.3,22.5,789,1.2,6.8,11.0,5.4,30755,5.9,9.7,0.0,2.2,0.3,62546,48,219,950500
13.2,33.6,33.1,5.4,3.5,17.1,9.8,1.2,532,53.3,568,29.7,21.1,769,28.1,10.9,12.2,8.3,37210,3.7,1.9,0.0,1.1,1.1,89397,48,219,950600
11.6,37.2,18.1,9.0,7.6,20.4,16.9,4.3,711,47.7,710,18.1,23.6,640,24.6,6.6,6.5,7.2,33967,2.7,1.4,0.0,0.7,1.9,86250,48,219,950700
26.0,39.1,46.2,5.1,0.8,4.9,13.9,4.5,1997,52.3,2341,14.2,45.1,1539,7.3,19.1,8.4,10.9,42988,2.3,4.7,0.0,2.2,0.1,66831,48,221,160100
21.9,44.6,44.1,7.6,1.7,3.8,9.7,3.0,1344,46.0,1387,15.9,13.5,1199,31.0,6.9,3.2,10.7,46725,1.0,0.0,0.0,0.4,0.4,98676,48,221,160204
35.6,58.2,47.1,5.6,9.4,3.5,11.8,1.1,2277,55.9,2610,19.0,30.1,1224,9.9,14.7,10.9,8.0,41839,3.1,5.0,0.0,1.1,0.2,62016,48,221,160206
46.5,63.1,63.3,0.5,18.2,7.4,13.5,0.0,2725,50.2,2920,4.8,3.7,2117,0.0,4.2,3.5,14.9,57171,0.8,0.4,0.0,0.0,0.0,107771,48,221,160210
23.1,52.2,41.9,6.1,5.5,3.1,13.8,1.0,1602,49.2,1877,12.7,12.1,1535,30.2,28.7,11.9,6.9,38510,0.4,0.0,0.0,0.7,0.0,76034,48,221,160211
16.9,38.0,33.7,6.0,7.5,2.3,13.3,1.7,1343,46.4,1467,23.5,22.9,1179,16.0,10.2,0.0,14.1,47320,6.2,4.0,0.4,1.4,1.0,88750,48,221,160212
29.3,52.6,47.2,2.4,5.6,2.0,10.9,0.8,1760,51.1,1746,11.8,11.5,2022,1.5,11.5,0.0,9.8,48877,3.1,1.0,0.0,0.2,0.0,112543,48,221,160213
27.1,48.1,47.3,1.6,1.4,4.1,13.1,1.6,1729,55.0,2058,12.9,19.3,1572,6.2,8.2,0.0,24.6,47962,3.6,1.7,0.0,0.2,0.4,104648,48,221,160214
21.6,41.8,37.8,9.9,11.2,0.0,10.7,0.0,1434,48.3,1212,37.5,9.5,1364,46.7,4.1,24.9,0.0,20736,10.7,3.1,0.0,0.0,0.0,33580,48,221,160215
22.7,44.7,39.1,0.3,5.5,6.4,11.8,1.7,1228,51.9,1324,13.6,6.5,1783,25.3,20.1,10.5,18.0,75168,0.0,1.9,0.0,0.4,1.1,99000,48,221,160216
11.3,31.1,23.1,14.5,6.0,8.9,12.3,6.1,1808,57.9,2180,18.7,29.0,1500,22.1,15.8,4.3,6.5,32818,4.8,0.6,0.0,5.8,0.0,86731,48,221,160217
29.4,50.6,43.2,6.0,5.3,5.3,14.8,1.7,1720,50.4,1788,13.2,12.1,1545,9.8,14.0,2.5,30.2,63697,6.1,4.4,0.0,0.8,0.8,126912,48,221,160218
14.6,37.6,31.9,6.3,3.8,9.4,13.8,0.8,1775,48.9,1963,15.9,12.0,1379,27.2,16.4,10.2,9.0,31804,0.8,2.0,0.0,0.8,0.1,76352,48,221,160302
21.6,46.3,36.2,7.7,4.8,1.9,12.8,0.6,2246,53.5,2399,10.3,26.8,1099,16.0,8.6,4.4,5.5,33936,3.1,1.4,0.0,0.0,1.2,78452,48,221,160303
22.2,38.9,45.8,8.4,7.8,3.3,15.0,2.4,1139,45.5,1156,20.4,8.4,810,21.5,14.0,9.4,4.5,31552,0.3,2.4,0.0,1.1,0.9,61473,48,223,950100
23.3,44.3,40.6,8.1,3.7,6.8,10.2,3.6,1953,50.0,1923,11.8,17.3,968,20.1,11.0,4.6,5.5,40481,2.0,3.7,0.0,3.1,0.4,74612,48,223,950200
24.4,47.4,37.1,4.5,1.8,2.6,15.1,0.7,906,52.3,1037,16.4,7.5,878,12.3,10.3,3.3,10.6,37392,1.7,0.0,0.0,0.7,0.3,85081,48,223,950301
12.8,35.0,25.6,9.9,4.6,2.9,10.1,1.7,1470,50.2,1418,16.8,30.3,1094,21.3,3.2,13.0,11.2,40133,5.3,1.5,0.8,0.9,1.4,74038,48,223,950302
10.3,36.1,22.2,10.2,1.8,3.1,23.7,10.9,1574,55.7,1861,25.5,59.4,1075,0.6,9.7,12.4,0.8,30315,7.5,3.6,0.0,10.7,0.0,66806,48,223,950401
18.6,39.9,42.4,6.0,5.3,0.0,12.7,7.9,1510,54.7,1610,14.6,37.7,845,2.2,11.0,4.3,5.2,30246,4.7,5.5,0.0,5.8,0.0,52645,48,223,950402
24.7,41.9,37.1,15.9,0.0,5.1,9.0,17.4,1065,45.7,1052,17.6,57.7,1332,2.7,12.9,6.4,0.8,23633,8.7,9.6,0.0,17.2,0.1,58582,48,223,950500
16.4,33.6,31.6,3.9,17.4,0.0,17.5,25.9,1542,54.1,1746,18.4,29.9,963,2.4,13.2,19.0,3.0,28086,10.5,8.2,0.2,23.3,0.3,51215,48,223,950600
17.1,36.7,34.1,12.9,1.1,8.5,6.1,0.7,1574,48.3,1716,25.7,27.6,1042,24.0,19.0,10.5,5.6,28738,11.5,1.0,0.0,0.2,0.2,49714,48,223,950700
17.7,46.3,36.7,18.7,0.0,1.3,17.3,7.1,1145,49.1,1347,19.7,18.7,989,17.6,15.9,8.9,8.4,34590,4.9,3.7,0.0,7.0,0.7,70518,48,223,950800
25.8,48.8,40.7,10.7,13.3,7.3,18.2,22.4,945,50.6,832,17.9,35.9,862,14.8,35.4,3.2,0.8,27997,1.0,12.3,0.0,21.5,3.1,35706,48,225,950101
21.9,40.5,42.9,9.2,0.8,3.4,20.8,15.7,1010,51.2,1218,12.7,23.3,794,35.0,21.8,4.4,8.0,31792,0.1,0.0,0.0,15.7,0.0,63548,48,225,950102
21.6,50.2,36.8,11.0,9.6,11.0,9.6,14.7,530,47.5,511,19.3,19.6,-666666666,18.1,28.9,13.9,2.3,27233,6.9,4.3,0.0,14.7,0.0,48800,48,225,950200
24.1,39.6,37.2,6.9,0.4,5.6,25.6,35.8,1056,53.8,1215,21.8,46.5,930,4.8,19.0,8.7,11.1,32210,5.0,9.9,0.0,31.9,1.4,56310,48,225,950300
16.5,38.1,43.0,22.0,14.4,12.8,35.3,50.6,1199,56.6,1277,14.0,55.5,910,3.3,17.2,20.6,0.8,24409,0.7,21.2,0.0,50.3,0.0,34119,48,225,950400
33.4,53.7,49.2,9.9,5.2,7.8,17.6,4.4,1672,50.0,1734,6.9,23.2,797,22.1,31.8,6.7,7.2,36870,4.2,7.7,0.0,4.4,0.0,59519,48,225,950500
26.8,43.4,46.5,4.7,0.0,3.9,11.4,18.9,520,52.1,517,12.9,23.7,1074,21.3,40.0,11.4,5.0,33005,0.0,2.9,0.0,15.0,0.1,68500,48,225,950600
11.5,42.4,40.2,14.6,9.4,2.6,22.6,23.6,863,25.2,957,11.0,9.8,1107,31.4,31.6,6.3,1.9,15764,3.2,0.6,0.0,20.8,1.1,82958,48,225,950700
25.8,50.8,45.1,6.0,0.5,19.5,7.0,2.7,730,43.3,693,7.1,8.6,-666666666,24.2,24.4,13.1,15.3,56111,5.8,0.5,0.0,0.0,0.0,70750,48,227,950100
13.3,32.4,28.6,5.3,2.3,18.1,17.1,2.7,860,51.2,735,7.2,15.1,831,21.2,17.0,1.5,6.3,31464,29.1,0.5,0.0,2.6,0.7,69706,48,227,950200
21.5,43.5,24.0,19.8,3.4,7.0,28.0,12.2,825,42.2,757,27.7,41.6,873,5.5,19.5,40.1,3.3,20999,12.0,10.5,0.0,12.2,0.0,40322,48,227,950300
19.3,37.7,31.9,7.0,3.1,7.9,41.2,7.0,1633,55.2,1649,17.3,65.1,907,3.7,16.4,27.7,0.7,28360,11.1,11.2,0.0,7.0,0.0,39911,48,227,950400
12.4,33.2,24.7,6.7,8.2,15.1,21.2,7.0,1075,58.7,1162,23.3,46.5,889,1.9,21.6,8.6,1.8,28863,11.8,12.2,0.0,5.3,0.5,65392,48,227,950500
7.2,32.8,21.0,3.7,8.7,7.4,13.0,5.5,1701,49.1,1767,13.6,17.3,1396,0.0,3.4,14.2,14.0,42966,3.7,2.6,0.0,4.9,0.0,95503,48,227,950600
6.8,32.7,16.8,10.0,4.9,4.9,18.5,5.7,1313,44.3,1085,14.8,27.0,1252,0.0,12.1,5.4,4.3,36448,5.5,4.3,0.0,3.5,1.4,68641,48,227,950700
12.8,35.9,17.5,4.5,4.4,11.2,16.3,5.8,1527,40.1,1277,13.7,32.5,1295,7.0,14.2,2.8,13.3,45525,7.8,1.3,0.0,3.5,0.0,90755,48,227,950801
5.8,40.6,17.6,19.5,12.5,28.6,25.6,15.4,663,15.2,515,17.9,39.5,1158,5.4,25.4,15.0,1.7,14865,37.2,8.1,0.0,12.3,1.2,90787,48,227,950802
17.7,43.0,31.5,5.0,0.6,21.6,13.2,5.1,1600,46.0,1598,7.3,14.8,627,22.6,7.2,1.8,19.2,41242,0.7,6.6,0.0,3.5,0.0,89325,48,227,950900
11.1,33.2,37.1,16.0,11.9,14.1,25.7,3.3,847,39.0,1023,33.6,27.0,664,50.1,25.0,14.0,3.3,19142,33.4,4.5,0.0,0.8,1.1,39336,48,229,950300
11.2,24.9,33.2,6.4,3.5,3.9,21.9,5.5,1027,50.5,1378,18.4,28.7,1042,17.7,22.5,10.0,4.5,25391,1.6,1.4,0.0,2.3,0.6,64688,48,231,960100
22.0,42.8,43.8,5.1,4.9,3.3,25.8,3.8,868,53.1,1032,15.5,20.0,870,5.7,9.7,10.6,3.9,29547,2.4,6.2,0.0,3.4,0.7,70114,48,231,960200
17.8,42.9,41.5,6.5,7.6,1.1,11.1,3.9,1576,45.2,1666,15.8,11.7,955,29.5,8.8,16.6,4.9,28421,5.5,3.4,0.0,0.2,7.1,69338,48,231,960300
16.5,41.0,30.4,5.6,13.0,0.2,13.5,9.1,2118,50.8,2358,25.5,22.9,1210,12.3,7.3,8.7,4.2,29851,8.6,2.5,0.0,8.6,0.2,76304,48,231,960400
